"region","scenario","fuel","year","Primary_Energy"
"Taiwan","Policy_CI_IPSL","geothermal","2065",0.00543833410107537
"Taiwan","Policy_CI_IPSL","geothermal","2070",0.00541308974519495
"Taiwan","Policy_CI_IPSL","geothermal","2075",0.00538274381285806
"Taiwan","Policy_CI_IPSL","geothermal","2080",0.00531974502091223
"Taiwan","Policy_CI_IPSL","geothermal","2085",0.00529127662000544
"Taiwan","Policy_CI_IPSL","geothermal","2090",0.00528833635128491
"Taiwan","Policy_CI_IPSL","geothermal","2095",0.0052772912409505
"Taiwan","Policy_CI_IPSL","geothermal","2100",0.00526729020468874
"Taiwan","Policy_CI_IPSL","hydro","1990",0.0610113759355082
"Taiwan","Policy_CI_IPSL","hydro","2005",0.0367385580728851
"Taiwan","Policy_CI_IPSL","hydro","2010",0.037133930524737
"Taiwan","Policy_CI_IPSL","hydro","2015",0.0359113603981779
"Taiwan","Policy_CI_IPSL","hydro","2020",0.0366829147435531
"Taiwan","Policy_CI_IPSL","hydro","2025",0.0378167364082871
"Taiwan","Policy_CI_IPSL","hydro","2030",0.0389621382925987
"Taiwan","Policy_CI_IPSL","hydro","2035",0.0393355377786106
"Taiwan","Policy_CI_IPSL","hydro","2040",0.0394016483616661
"Taiwan","Policy_CI_IPSL","hydro","2045",0.0388249976373188
"Taiwan","Policy_CI_IPSL","hydro","2050",0.0384454893035641
"Taiwan","Policy_CI_IPSL","hydro","2055",0.0392412337111637
"Taiwan","Policy_CI_IPSL","hydro","2060",0.0405160581596762
"Taiwan","Policy_CI_IPSL","hydro","2065",0.0416203935123807
"Taiwan","Policy_CI_IPSL","hydro","2070",0.0427980541743574
"Taiwan","Policy_CI_IPSL","hydro","2075",0.0438935546499179
"Taiwan","Policy_CI_IPSL","hydro","2080",0.0446949683386216
"Taiwan","Policy_CI_IPSL","hydro","2085",0.0457565522676207
"Taiwan","Policy_CI_IPSL","hydro","2090",0.0470346204942065
"Taiwan","Policy_CI_IPSL","hydro","2095",0.0482224027023303
"Taiwan","Policy_CI_IPSL","hydro","2100",0.0494345907638074
"Taiwan","Policy_CI_IPSL","natural gas","1990",0.0609074
"Taiwan","Policy_CI_IPSL","natural gas","2005",0.3700383
"Taiwan","Policy_CI_IPSL","natural gas","2010",0.5451437
"Taiwan","Policy_CI_IPSL","natural gas","2015",0.65170932
"Taiwan","Policy_CI_IPSL","natural gas","2020",0.9406631
"Taiwan","Policy_CI_IPSL","natural gas","2025",1.0803196
"Taiwan","Policy_CI_IPSL","natural gas","2030",1.1706605
"Taiwan","Policy_CI_IPSL","natural gas","2035",1.2561065
"Taiwan","Policy_CI_IPSL","natural gas","2040",1.3098675
"Taiwan","Policy_CI_IPSL","natural gas","2045",1.3522674
"Taiwan","Policy_CI_IPSL","natural gas","2050",1.3268477
"Taiwan","Policy_CI_IPSL","natural gas","2055",1.3641787
"Taiwan","Policy_CI_IPSL","natural gas","2060",1.5579077
"Taiwan","Policy_CI_IPSL","natural gas","2065",1.1226054
"Taiwan","Policy_CI_IPSL","natural gas","2070",1.0666406
"Taiwan","Policy_CI_IPSL","natural gas","2075",1.0451258
"Taiwan","Policy_CI_IPSL","natural gas","2080",0.9953759
"Taiwan","Policy_CI_IPSL","natural gas","2085",0.972171
"Taiwan","Policy_CI_IPSL","natural gas","2090",1.320794
"Taiwan","Policy_CI_IPSL","natural gas","2095",1.392895
"Taiwan","Policy_CI_IPSL","natural gas","2100",1.381053
"Taiwan","Policy_CI_IPSL","nuclear","1990",0.314249089275437
"Taiwan","Policy_CI_IPSL","nuclear","2005",0.368465903662203
"Taiwan","Policy_CI_IPSL","nuclear","2010",0.368585249670422
"Taiwan","Policy_CI_IPSL","nuclear","2015",0.292972943232516
"Taiwan","Policy_CI_IPSL","nuclear","2020",0.27315772846628
"Taiwan","Policy_CI_IPSL","nuclear","2025",0.265858811250301
"Taiwan","Policy_CI_IPSL","nuclear","2030",0.25445663901482
"Taiwan","Policy_CI_IPSL","nuclear","2035",0.275972359972785
"Taiwan","Policy_CI_IPSL","nuclear","2040",0.297150553510325
"Taiwan","Policy_CI_IPSL","nuclear","2045",0.335438449670533
"Taiwan","Policy_CI_IPSL","nuclear","2050",0.385046962202996
"Taiwan","Policy_CI_IPSL","nuclear","2055",0.427979058571615
"Taiwan","Policy_CI_IPSL","nuclear","2060",0.478155423607206
"Taiwan","Policy_CI_IPSL","nuclear","2065",0.47806920905656
"Taiwan","Policy_CI_IPSL","nuclear","2070",0.500112013970345
"Taiwan","Policy_CI_IPSL","nuclear","2075",0.521572962096297
"Taiwan","Policy_CI_IPSL","nuclear","2080",0.556330478237022
"Taiwan","Policy_CI_IPSL","nuclear","2085",0.589945055581313
"Taiwan","Policy_CI_IPSL","nuclear","2090",0.6281181890579
"Taiwan","Policy_CI_IPSL","nuclear","2095",0.613302161660945
"Taiwan","Policy_CI_IPSL","nuclear","2100",0.597334976164184
"Taiwan","Policy_CI_IPSL","oil","1990",0.46769763
"Taiwan","Policy_CI_IPSL","oil","2005",1.58603895
"Taiwan","Policy_CI_IPSL","oil","2010",1.669481776
"Taiwan","Policy_CI_IPSL","oil","2015",1.6424369992
"Taiwan","Policy_CI_IPSL","oil","2020",1.83442543
"Taiwan","Policy_CI_IPSL","oil","2025",1.9978815
"Taiwan","Policy_CI_IPSL","oil","2030",2.0479186
"Taiwan","Policy_CI_IPSL","oil","2035",1.5641583
"Taiwan","Policy_CI_IPSL","oil","2040",1.2264461
"Taiwan","Policy_CI_IPSL","oil","2045",0.75954
"Taiwan","Policy_CI_IPSL","oil","2050",0.3914352
"Taiwan","Policy_CI_IPSL","oil","2055",0.2752013
"Taiwan","Policy_CI_IPSL","oil","2060",0.2595836
"Taiwan","Policy_CI_IPSL","oil","2065",0.3252963
"Taiwan","Policy_CI_IPSL","oil","2070",0.3691709
"Taiwan","Policy_CI_IPSL","oil","2075",0.3871439
"Taiwan","Policy_CI_IPSL","oil","2080",0.3645368
"Taiwan","Policy_CI_IPSL","oil","2085",0.3466112
"Taiwan","Policy_CI_IPSL","oil","2090",0.3497396
"Taiwan","Policy_CI_IPSL","oil","2095",0.3287672
"Taiwan","Policy_CI_IPSL","oil","2100",0.3232459
"Taiwan","Policy_CI_IPSL","solar","1990",0
"Taiwan","Policy_CI_IPSL","solar","2005",9.21812758337e-06
"Taiwan","Policy_CI_IPSL","solar","2010",0.00020364388771223
"Taiwan","Policy_CI_IPSL","solar","2015",0.00703697076994596
"Taiwan","Policy_CI_IPSL","solar","2020",0.0256286456176878
"Taiwan","Policy_CI_IPSL","solar","2025",0.0606773960507657
"Taiwan","Policy_CI_IPSL","solar","2030",0.128303785620806
"Taiwan","Policy_CI_IPSL","solar","2035",0.442485560156704
"Taiwan","Policy_CI_IPSL","solar","2040",0.629924496947037
"Taiwan","Policy_CI_IPSL","solar","2045",0.836570878638244
"Taiwan","Policy_CI_IPSL","solar","2050",1.08199501694413
"Taiwan","Policy_CI_IPSL","solar","2055",1.32947048302092
"Taiwan","Policy_CI_IPSL","solar","2060",1.61976838912925
"Taiwan","Policy_CI_IPSL","solar","2065",1.5530358476316
"Taiwan","Policy_CI_IPSL","solar","2070",1.58283892406668
"Taiwan","Policy_CI_IPSL","solar","2075",1.59901611526808
"Taiwan","Policy_CI_IPSL","solar","2080",1.59739193472065
"Taiwan","Policy_CI_IPSL","solar","2085",1.61168891705734
"Taiwan","Policy_CI_IPSL","solar","2090",1.65002004195175
"Taiwan","Policy_CI_IPSL","solar","2095",1.78797301582538
"Taiwan","Policy_CI_IPSL","solar","2100",1.88563901299822
"Taiwan","Policy_CI_IPSL","wind","1990",0
"Taiwan","Policy_CI_IPSL","wind","2005",0.00083884786911651
"Taiwan","Policy_CI_IPSL","wind","2010",0.00864158782592999
"Taiwan","Policy_CI_IPSL","wind","2015",0.0122504112191013
"Taiwan","Policy_CI_IPSL","wind","2020",0.0432041321293644
"Taiwan","Policy_CI_IPSL","wind","2025",0.0706193586234264
"Taiwan","Policy_CI_IPSL","wind","2030",0.0995994414701311
"Taiwan","Policy_CI_IPSL","wind","2035",0.216400024246192
"Taiwan","Policy_CI_IPSL","wind","2040",0.325073068720756
"Taiwan","Policy_CI_IPSL","wind","2045",0.449657426099891
"Taiwan","Policy_CI_IPSL","wind","2050",0.574014376008274
"Taiwan","Policy_CI_IPSL","wind","2055",0.691147629433035
"Taiwan","Policy_CI_IPSL","wind","2060",0.814241932978534
"Taiwan","Policy_CI_IPSL","wind","2065",0.740368726101993
"Taiwan","Policy_CI_IPSL","wind","2070",0.718447172551274
"Taiwan","Policy_CI_IPSL","wind","2075",0.71174840868863
"Taiwan","Policy_CI_IPSL","wind","2080",0.749379593431233
"Taiwan","Policy_CI_IPSL","wind","2085",0.778021700992523
"Taiwan","Policy_CI_IPSL","wind","2090",0.905398553595836
"Taiwan","Policy_CI_IPSL","wind","2095",0.944060595016739
"Taiwan","Policy_CI_IPSL","wind","2100",0.954352201631074
"China","Policy_CI_MIROC","biomass","1990",0.000705038
"China","Policy_CI_MIROC","biomass","2005",0.3187026
"China","Policy_CI_MIROC","biomass","2010",1.0037661
"China","Policy_CI_MIROC","biomass","2015",1.4929142
"China","Policy_CI_MIROC","biomass","2020",2.6404695
"China","Policy_CI_MIROC","biomass","2025",3.5778969
"China","Policy_CI_MIROC","biomass","2030",4.0537427
"China","Policy_CI_MIROC","biomass","2035",6.6410443
"China","Policy_CI_MIROC","biomass","2040",7.76495789
"China","Policy_CI_MIROC","biomass","2045",9.93904114
"China","Policy_CI_MIROC","biomass","2050",14.3460667
"China","Policy_CI_MIROC","biomass","2055",20.32441296
"China","Policy_CI_MIROC","biomass","2060",25.32447838
"China","Policy_CI_MIROC","biomass","2065",24.98672904
"China","Policy_CI_MIROC","biomass","2070",23.405721809
"China","Policy_CI_MIROC","biomass","2075",21.656756316
"China","Policy_CI_MIROC","biomass","2080",19.826094433
"China","Policy_CI_MIROC","biomass","2085",17.932270489
"China","Policy_CI_MIROC","biomass","2090",15.83962898
"China","Policy_CI_MIROC","biomass","2095",14.77860732
"China","Policy_CI_MIROC","biomass","2100",14.24768092
"China","Policy_CI_MIROC","biomass_traditional","1990",8.3941
"China","Policy_CI_MIROC","biomass_traditional","2005",6.78429
"China","Policy_CI_MIROC","biomass_traditional","2010",4.68404
"China","Policy_CI_MIROC","biomass_traditional","2015",3.38022
"China","Policy_CI_MIROC","biomass_traditional","2020",2.92314
"China","Policy_CI_MIROC","biomass_traditional","2025",2.3516
"China","Policy_CI_MIROC","biomass_traditional","2030",1.863703
"China","Policy_CI_MIROC","biomass_traditional","2035",2.448406
"China","Policy_CI_MIROC","biomass_traditional","2040",2.319996
"China","Policy_CI_MIROC","biomass_traditional","2045",2.188191
"China","Policy_CI_MIROC","biomass_traditional","2050",2.107356
"China","Policy_CI_MIROC","biomass_traditional","2055",1.964099
"China","Policy_CI_MIROC","biomass_traditional","2060",1.750493
"China","Policy_CI_MIROC","biomass_traditional","2065",1.290605
"China","Policy_CI_MIROC","biomass_traditional","2070",1.027839
"China","Policy_CI_MIROC","biomass_traditional","2075",0.859485
"China","Policy_CI_MIROC","biomass_traditional","2080",0.736298
"China","Policy_CI_MIROC","biomass_traditional","2085",0.643612
"China","Policy_CI_MIROC","biomass_traditional","2090",0.559254
"China","Policy_CI_MIROC","biomass_traditional","2095",0.492404
"China","Policy_CI_MIROC","biomass_traditional","2100",0.4383883
"China","Policy_CI_MIROC","coal","1990",21.0223
"China","Policy_CI_MIROC","coal","2005",58.16152
"China","Policy_CI_MIROC","coal","2010",81.8696
"China","Policy_CI_MIROC","coal","2015",92.9578
"China","Policy_CI_MIROC","coal","2020",101.8525
"China","Policy_CI_MIROC","coal","2025",107.19
"China","Policy_CI_MIROC","coal","2030",108.0769
"China","Policy_CI_MIROC","coal","2035",90.3326
"China","Policy_CI_MIROC","coal","2040",77.1171
"China","Policy_CI_MIROC","coal","2045",63.0632
"China","Policy_CI_MIROC","coal","2050",52.5403
"China","Policy_CI_MIROC","coal","2055",46.9736
"China","Policy_CI_MIROC","coal","2060",43.3507
"China","Policy_CI_MIROC","coal","2065",41.8809
"China","Policy_CI_MIROC","coal","2070",36.8683
"China","Policy_CI_MIROC","coal","2075",34.7852
"China","Policy_CI_MIROC","coal","2080",32.7747
"China","Policy_CI_MIROC","coal","2085",31.0963
"China","Policy_CI_MIROC","coal","2090",29.9668
"China","Policy_CI_MIROC","coal","2095",29.2269
"China","Policy_CI_MIROC","coal","2100",28.0178
"China","Policy_CI_MIROC","geothermal","1990",0.00068556980058644
"China","Policy_CI_MIROC","geothermal","2005",0.00135877849184853
"China","Policy_CI_MIROC","geothermal","2010",0.00131811581712446
"China","Policy_CI_MIROC","geothermal","2015",0.00126370183634494
"China","Policy_CI_MIROC","geothermal","2020",0.179485384301522
"China","Policy_CI_MIROC","geothermal","2025",0.300552193086769
"China","Policy_CI_MIROC","geothermal","2030",0.293994159957144
"China","Policy_CI_MIROC","geothermal","2035",0.283824975337817
"China","Policy_CI_MIROC","geothermal","2040",0.274970704813476
"China","Policy_CI_MIROC","geothermal","2045",0.265660813420846
"China","Policy_CI_MIROC","geothermal","2050",0.260840727025613
"China","Policy_CI_MIROC","geothermal","2055",0.260044235088838
"China","Policy_CI_MIROC","geothermal","2060",0.259822904103478
"China","Policy_CI_MIROC","geothermal","2065",0.257000740418899
"China","Policy_CI_MIROC","geothermal","2070",0.254706817397415
"China","Policy_CI_MIROC","geothermal","2075",0.252555132744039
"China","Policy_CI_MIROC","geothermal","2080",0.252884949944778
"China","Policy_CI_MIROC","geothermal","2085",0.254138168053851
"China","Policy_CI_MIROC","geothermal","2090",0.255533704531204
"China","Policy_CI_MIROC","geothermal","2095",0.249478305243777
"China","Policy_CI_MIROC","geothermal","2100",0.245252188705738
"China","Policy_CI_MIROC","hydro","1990",1.52497926752633
"China","Policy_CI_MIROC","hydro","2005",4.69219510937547
"China","Policy_CI_MIROC","hydro","2010",7.5031419851977
"China","Policy_CI_MIROC","hydro","2015",11.2697711466589
"China","Policy_CI_MIROC","hydro","2020",7.5501292585143
"China","Policy_CI_MIROC","hydro","2025",7.61482521337472
"China","Policy_CI_MIROC","hydro","2030",7.68156592235888
"China","Policy_CI_MIROC","hydro","2035",7.66618105935824
"China","Policy_CI_MIROC","hydro","2040",7.79324862174701
"China","Policy_CI_MIROC","hydro","2045",7.87635020239544
"China","Policy_CI_MIROC","hydro","2050",8.0738726959304
"China","Policy_CI_MIROC","hydro","2055",8.390713387323
"China","Policy_CI_MIROC","hydro","2060",8.72459700794718
"China","Policy_CI_MIROC","hydro","2065",8.96742197782747
"China","Policy_CI_MIROC","hydro","2070",9.21069872417707
"China","Policy_CI_MIROC","hydro","2075",9.45672872343696
"China","Policy_CI_MIROC","hydro","2080",9.78793329725469
"China","Policy_CI_MIROC","hydro","2085",10.1497125408254
"China","Policy_CI_MIROC","hydro","2090",10.5146818557178
"China","Policy_CI_MIROC","hydro","2095",10.5769317672369
"China","Policy_CI_MIROC","hydro","2100",8.72052501963059
"China","Policy_CI_MIROC","natural gas","1990",0.475345
"China","Policy_CI_MIROC","natural gas","2005",1.49765
"China","Policy_CI_MIROC","natural gas","2010",4.310694
"China","Policy_CI_MIROC","natural gas","2015",6.47683
"China","Policy_CI_MIROC","natural gas","2020",8.18795
"China","Policy_CI_MIROC","natural gas","2025",9.33839
"China","Policy_CI_MIROC","natural gas","2030",10.67408
"China","Policy_CI_MIROC","natural gas","2035",12.16284
"China","Policy_CI_MIROC","natural gas","2040",13.31207
"China","Policy_CI_MIROC","natural gas","2045",14.45055
"China","Policy_CI_MIROC","natural gas","2050",15.80363
"China","Policy_CI_MIROC","natural gas","2055",19.0498
"China","Policy_CI_MIROC","natural gas","2060",23.8239
"China","Policy_CI_MIROC","natural gas","2065",25.786
"China","Policy_CI_MIROC","natural gas","2070",26.609
"China","Policy_CI_MIROC","natural gas","2075",26.7992
"China","Policy_CI_MIROC","natural gas","2080",26.2913
"China","Policy_CI_MIROC","natural gas","2085",25.7369
"China","Policy_CI_MIROC","natural gas","2090",25.0063
"China","Policy_CI_MIROC","natural gas","2095",24.6557
"China","Policy_CI_MIROC","natural gas","2100",24.35274
"China","Policy_CI_MIROC","nuclear","1990",0
"China","Policy_CI_MIROC","nuclear","2005",0.627259583167437
"China","Policy_CI_MIROC","nuclear","2010",0.779058501894421
"China","Policy_CI_MIROC","nuclear","2015",1.726613602451
"China","Policy_CI_MIROC","nuclear","2020",2.79496599220145
"China","Policy_CI_MIROC","nuclear","2025",3.93413366804663
"China","Policy_CI_MIROC","nuclear","2030",5.18383330572527
"China","Policy_CI_MIROC","nuclear","2035",13.7160033578677
"China","Policy_CI_MIROC","nuclear","2040",19.1164739464089
"China","Policy_CI_MIROC","nuclear","2045",24.5634343954932
"China","Policy_CI_MIROC","nuclear","2050",28.9419735873342
"China","Policy_CI_MIROC","nuclear","2055",32.1842122505071
"China","Policy_CI_MIROC","nuclear","2060",34.9213614037757
"China","Policy_CI_MIROC","nuclear","2065",37.8664564156627
"China","Policy_CI_MIROC","nuclear","2070",39.0336888563399
"China","Policy_CI_MIROC","nuclear","2075",39.896849917974
"China","Policy_CI_MIROC","nuclear","2080",39.8528467944933
"China","Policy_CI_MIROC","nuclear","2085",39.5785081295684
"China","Policy_CI_MIROC","nuclear","2090",39.0573273198583
"China","Policy_CI_MIROC","nuclear","2095",32.5986843818466
"China","Policy_CI_MIROC","nuclear","2100",28.2126723667605
"China","Policy_CI_MIROC","oil","1990",5.20492
"China","Policy_CI_MIROC","oil","2005",8.080861
"China","Policy_CI_MIROC","oil","2010",11.41964
"China","Policy_CI_MIROC","oil","2015",14.92962
"China","Policy_CI_MIROC","oil","2020",21.4838
"China","Policy_CI_MIROC","oil","2025",26.07194
"China","Policy_CI_MIROC","oil","2030",29.01945
"China","Policy_CI_MIROC","oil","2035",15.23646
"China","Policy_CI_MIROC","oil","2040",11.60938
"China","Policy_CI_MIROC","oil","2045",9.50836
"China","Policy_CI_MIROC","oil","2050",8.100432
"China","Policy_CI_MIROC","oil","2055",7.705913
"China","Policy_CI_MIROC","oil","2060",8.38014
"China","Policy_CI_MIROC","oil","2065",12.87322
"China","Policy_CI_MIROC","oil","2070",18.73543
"China","Policy_CI_MIROC","oil","2075",20.48693
"China","Policy_CI_MIROC","oil","2080",21.50922
"China","Policy_CI_MIROC","oil","2085",21.94098
"China","Policy_CI_MIROC","oil","2090",22.29774
"China","Policy_CI_MIROC","oil","2095",18.83832
"China","Policy_CI_MIROC","oil","2100",16.54968
"China","Policy_CI_MIROC","solar","1990",2.405505903523e-05
"China","Policy_CI_MIROC","solar","2005",0.00101842663205009
"China","Policy_CI_MIROC","solar","2010",0.00741629254699883
"China","Policy_CI_MIROC","solar","2015",0.453017216451055
"China","Policy_CI_MIROC","solar","2020",1.22550150171204
"China","Policy_CI_MIROC","solar","2025",3.93361471314936
"China","Policy_CI_MIROC","solar","2030",9.15241279155446
"China","Policy_CI_MIROC","solar","2035",22.3036443698434
"China","Policy_CI_MIROC","solar","2040",27.7960930136758
"China","Policy_CI_MIROC","solar","2045",32.0734491896059
"China","Policy_CI_MIROC","solar","2050",35.6107597280439
"China","Policy_CI_MIROC","solar","2055",38.1893132772767
"China","Policy_CI_MIROC","solar","2060",39.8037901228582
"China","Policy_CI_MIROC","solar","2065",35.8465318807891
"China","Policy_CI_MIROC","solar","2070",33.7430776832003
"China","Policy_CI_MIROC","solar","2075",31.827610704396
"China","Policy_CI_MIROC","solar","2080",30.3837983225251
"China","Policy_CI_MIROC","solar","2085",28.9739397407069
"China","Policy_CI_MIROC","solar","2090",27.4599514961993
"China","Policy_CI_MIROC","solar","2095",26.4664639965681
"China","Policy_CI_MIROC","solar","2100",26.0297658927351
