"region","scenario","fuel","year","Elec_Generation"
"Taiwan","Policy_NoDAC_CI_IPSL","geothermal","2040",0.00309542
"Taiwan","Policy_NoDAC_CI_IPSL","geothermal","2045",0.00309308
"Taiwan","Policy_NoDAC_CI_IPSL","geothermal","2050",0.00309196
"Taiwan","Policy_NoDAC_CI_IPSL","geothermal","2055",0.00309219
"Taiwan","Policy_NoDAC_CI_IPSL","geothermal","2060",0.00309443
"Taiwan","Policy_NoDAC_CI_IPSL","geothermal","2065",0.00309422
"Taiwan","Policy_NoDAC_CI_IPSL","geothermal","2070",0.0030937
"Taiwan","Policy_NoDAC_CI_IPSL","geothermal","2075",0.00309267
"Taiwan","Policy_NoDAC_CI_IPSL","geothermal","2080",0.00309227
"Taiwan","Policy_NoDAC_CI_IPSL","geothermal","2085",0.00309274
"Taiwan","Policy_NoDAC_CI_IPSL","geothermal","2090",0.00309442
"Taiwan","Policy_NoDAC_CI_IPSL","geothermal","2095",0.0030931
"Taiwan","Policy_NoDAC_CI_IPSL","geothermal","2100",0.00309266
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","1990",0.0229716
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2005",0.0143496
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2010",0.0150984
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2015",0.016092
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2020",0.0168527
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2025",0.0176134
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2030",0.0183741
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2035",0.0191348
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2040",0.0198955
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2045",0.0206562
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2050",0.0214169
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2055",0.0221776
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2060",0.0229383
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2065",0.023699
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2070",0.0244597
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2075",0.0252203
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2080",0.025981
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2085",0.0267417
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2090",0.0275024
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2095",0.0282631
"Taiwan","Policy_NoDAC_CI_IPSL","hydro","2100",0.0290238
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","1990",0.118319
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2005",0.143918
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2010",0.149865
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2015",0.131283
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2020",0.12548734
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2025",0.12381366
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2030",0.1199789
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2035",0.1341646
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2040",0.1502026
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2045",0.1813542
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2050",0.2384884
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2055",0.2802063
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2060",0.2904322
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2065",0.3015362
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2070",0.31546678
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2075",0.331099
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2080",0.35608
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2085",0.373571
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2090",0.380498
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2095",0.371522
"Taiwan","Policy_NoDAC_CI_IPSL","nuclear","2100",0.360422
"Taiwan","Policy_NoDAC_CI_IPSL","oil","1990",0.0780744
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2005",0.0395549
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2010",0.0298225
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2015",0.0416659
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2020",0.03593718
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2025",0.02813988
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2030",0.02507925
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2035",0.03841465
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2040",0.03631251
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2045",0.03908737
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2050",0.04401857
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2055",0.046343139
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2060",0.045217997
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2065",0.0333786606
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2070",0.0207255489
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2075",0.0178058229
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2080",0.0173188313
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2085",0.01519860972
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2090",0.01195425498
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2095",0.014096412782
"Taiwan","Policy_NoDAC_CI_IPSL","oil","2100",0.014770577419
"Taiwan","Policy_NoDAC_CI_IPSL","solar","1990",0
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2005",3.60048e-06
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2010",8.28002e-05
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2015",0.00315329
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2020",0.01113765788
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2025",0.02203464891
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2030",0.03922015907
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2035",0.13510060997
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2040",0.23273847997
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2045",0.37331408397
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2050",0.60877784379
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2055",0.82228980706
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2060",0.9064243859
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2065",0.913428451
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2070",0.931474865
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2075",0.953267283
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2080",0.911651335
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2085",0.845450944
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2090",0.832427342
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2095",0.864021083
"Taiwan","Policy_NoDAC_CI_IPSL","solar","2100",0.909866082
"Taiwan","Policy_NoDAC_CI_IPSL","wind","1990",0
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2005",0.000327643
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2010",0.00351361
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2015",0.00548945
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2020",0.0198452018
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2025",0.0328848066
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2030",0.0469571442
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2035",0.1052578592
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2040",0.1646157632
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2045",0.2437274809
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2050",0.3526645334
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2055",0.4372348456
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2060",0.459234531
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2065",0.442128236
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2070",0.422555972
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2075",0.400041862
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2080",0.412046662
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2085",0.445615742
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2090",0.45349582
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2095",0.46982174
"Taiwan","Policy_NoDAC_CI_IPSL","wind","2100",0.47037574
"China","Policy_NoDAC_CI_MIROC","biomass","1990",1.44587e-06
"China","Policy_NoDAC_CI_MIROC","biomass","2005",0.01872
"China","Policy_NoDAC_CI_MIROC","biomass","2010",0.121906
"China","Policy_NoDAC_CI_MIROC","biomass","2015",0.229424
"China","Policy_NoDAC_CI_MIROC","biomass","2020",0.21249
"China","Policy_NoDAC_CI_MIROC","biomass","2025",0.23509953
"China","Policy_NoDAC_CI_MIROC","biomass","2030",0.23819633
"China","Policy_NoDAC_CI_MIROC","biomass","2035",0.5123663
"China","Policy_NoDAC_CI_MIROC","biomass","2040",0.557927
"China","Policy_NoDAC_CI_MIROC","biomass","2045",0.6895138
"China","Policy_NoDAC_CI_MIROC","biomass","2050",1.09986187
"China","Policy_NoDAC_CI_MIROC","biomass","2055",1.918486114
"China","Policy_NoDAC_CI_MIROC","biomass","2060",2.5618483295
"China","Policy_NoDAC_CI_MIROC","biomass","2065",3.9709621856
"China","Policy_NoDAC_CI_MIROC","biomass","2070",4.2806017891
"China","Policy_NoDAC_CI_MIROC","biomass","2075",4.1431185985
"China","Policy_NoDAC_CI_MIROC","biomass","2080",3.4749869842
"China","Policy_NoDAC_CI_MIROC","biomass","2085",3.96124381915
"China","Policy_NoDAC_CI_MIROC","biomass","2090",4.45651925516
"China","Policy_NoDAC_CI_MIROC","biomass","2095",4.86408339628
"China","Policy_NoDAC_CI_MIROC","biomass","2100",5.030071226961
"China","Policy_NoDAC_CI_MIROC","coal","1990",1.69114
"China","Policy_NoDAC_CI_MIROC","coal","2005",7.22629
"China","Policy_NoDAC_CI_MIROC","coal","2010",11.7486
"China","Policy_NoDAC_CI_MIROC","coal","2015",14.8819
"China","Policy_NoDAC_CI_MIROC","coal","2020",17.5086
"China","Policy_NoDAC_CI_MIROC","coal","2025",19.47829514
"China","Policy_NoDAC_CI_MIROC","coal","2030",20.9073078
"China","Policy_NoDAC_CI_MIROC","coal","2035",18.493405
"China","Policy_NoDAC_CI_MIROC","coal","2040",14.01666
"China","Policy_NoDAC_CI_MIROC","coal","2045",9.737129
"China","Policy_NoDAC_CI_MIROC","coal","2050",7.2202216
"China","Policy_NoDAC_CI_MIROC","coal","2055",7.35790222
"China","Policy_NoDAC_CI_MIROC","coal","2060",7.268268497
"China","Policy_NoDAC_CI_MIROC","coal","2065",7.669819313
"China","Policy_NoDAC_CI_MIROC","coal","2070",7.7968109
"China","Policy_NoDAC_CI_MIROC","coal","2075",7.720774673
"China","Policy_NoDAC_CI_MIROC","coal","2080",7.526917066
"China","Policy_NoDAC_CI_MIROC","coal","2085",6.986195911
"China","Policy_NoDAC_CI_MIROC","coal","2090",6.3596142756
"China","Policy_NoDAC_CI_MIROC","coal","2095",5.58140916838
"China","Policy_NoDAC_CI_MIROC","coal","2100",4.92801528663
"China","Policy_NoDAC_CI_MIROC","gas","1990",0.00997559
"China","Policy_NoDAC_CI_MIROC","gas","2005",0.0843043
"China","Policy_NoDAC_CI_MIROC","gas","2010",0.3329
"China","Policy_NoDAC_CI_MIROC","gas","2015",0.569525
"China","Policy_NoDAC_CI_MIROC","gas","2020",0.587239
"China","Policy_NoDAC_CI_MIROC","gas","2025",0.6548188
"China","Policy_NoDAC_CI_MIROC","gas","2030",0.7449216
"China","Policy_NoDAC_CI_MIROC","gas","2035",0.95135
"China","Policy_NoDAC_CI_MIROC","gas","2040",1.115329
"China","Policy_NoDAC_CI_MIROC","gas","2045",1.318374
"China","Policy_NoDAC_CI_MIROC","gas","2050",1.4062903
"China","Policy_NoDAC_CI_MIROC","gas","2055",1.35106988
"China","Policy_NoDAC_CI_MIROC","gas","2060",1.359374204
"China","Policy_NoDAC_CI_MIROC","gas","2065",1.528679907
"China","Policy_NoDAC_CI_MIROC","gas","2070",1.578866294
"China","Policy_NoDAC_CI_MIROC","gas","2075",1.6415711818
"China","Policy_NoDAC_CI_MIROC","gas","2080",1.4585138654
"China","Policy_NoDAC_CI_MIROC","gas","2085",1.27592253308
"China","Policy_NoDAC_CI_MIROC","gas","2090",1.031432049203
"China","Policy_NoDAC_CI_MIROC","gas","2095",1.011369664853
"China","Policy_NoDAC_CI_MIROC","gas","2100",1.063146139895
"China","Policy_NoDAC_CI_MIROC","geothermal","1990",0.0002052
"China","Policy_NoDAC_CI_MIROC","geothermal","2005",0.000413999
"China","Policy_NoDAC_CI_MIROC","geothermal","2010",0.000449999
"China","Policy_NoDAC_CI_MIROC","geothermal","2015",0.000449999
"China","Policy_NoDAC_CI_MIROC","geothermal","2020",0.0660033
"China","Policy_NoDAC_CI_MIROC","geothermal","2025",0.113017
"China","Policy_NoDAC_CI_MIROC","geothermal","2030",0.113027
"China","Policy_NoDAC_CI_MIROC","geothermal","2035",0.112795
"China","Policy_NoDAC_CI_MIROC","geothermal","2040",0.112855
"China","Policy_NoDAC_CI_MIROC","geothermal","2045",0.112844
"China","Policy_NoDAC_CI_MIROC","geothermal","2050",0.112842
"China","Policy_NoDAC_CI_MIROC","geothermal","2055",0.112897
"China","Policy_NoDAC_CI_MIROC","geothermal","2060",0.112962
"China","Policy_NoDAC_CI_MIROC","geothermal","2065",0.112828
"China","Policy_NoDAC_CI_MIROC","geothermal","2070",0.112925
"China","Policy_NoDAC_CI_MIROC","geothermal","2075",0.11291
"China","Policy_NoDAC_CI_MIROC","geothermal","2080",0.112884
"China","Policy_NoDAC_CI_MIROC","geothermal","2085",0.112984
"China","Policy_NoDAC_CI_MIROC","geothermal","2090",0.113017
"China","Policy_NoDAC_CI_MIROC","geothermal","2095",0.112815
"China","Policy_NoDAC_CI_MIROC","geothermal","2100",0.112873
"China","Policy_NoDAC_CI_MIROC","hydro","1990",0.456446
"China","Policy_NoDAC_CI_MIROC","hydro","2005",1.42964
"China","Policy_NoDAC_CI_MIROC","hydro","2010",2.56154
"China","Policy_NoDAC_CI_MIROC","hydro","2015",4.01311
"China","Policy_NoDAC_CI_MIROC","hydro","2020",2.77646
"China","Policy_NoDAC_CI_MIROC","hydro","2025",2.86342
"China","Policy_NoDAC_CI_MIROC","hydro","2030",2.95321
"China","Policy_NoDAC_CI_MIROC","hydro","2035",3.04663
"China","Policy_NoDAC_CI_MIROC","hydro","2040",3.19861
"China","Policy_NoDAC_CI_MIROC","hydro","2045",3.34593
"China","Policy_NoDAC_CI_MIROC","hydro","2050",3.49382
"China","Policy_NoDAC_CI_MIROC","hydro","2055",3.64282
"China","Policy_NoDAC_CI_MIROC","hydro","2060",3.79111
"China","Policy_NoDAC_CI_MIROC","hydro","2065",3.93742
"China","Policy_NoDAC_CI_MIROC","hydro","2070",4.08332
"China","Policy_NoDAC_CI_MIROC","hydro","2075",4.2283
"China","Policy_NoDAC_CI_MIROC","hydro","2080",4.37155
"China","Policy_NoDAC_CI_MIROC","hydro","2085",4.51193
"China","Policy_NoDAC_CI_MIROC","hydro","2090",4.64887
"China","Policy_NoDAC_CI_MIROC","hydro","2095",4.78304
"China","Policy_NoDAC_CI_MIROC","hydro","2100",4.01308
"China","Policy_NoDAC_CI_MIROC","nuclear","1990",0
"China","Policy_NoDAC_CI_MIROC","nuclear","2005",0.191116
"China","Policy_NoDAC_CI_MIROC","nuclear","2010",0.265967
"China","Policy_NoDAC_CI_MIROC","nuclear","2015",0.614838
"China","Policy_NoDAC_CI_MIROC","nuclear","2020",1.027419
"China","Policy_NoDAC_CI_MIROC","nuclear","2025",1.478476
"China","Policy_NoDAC_CI_MIROC","nuclear","2030",1.991575
"China","Policy_NoDAC_CI_MIROC","nuclear","2035",5.448112
"China","Policy_NoDAC_CI_MIROC","nuclear","2040",7.870381
"China","Policy_NoDAC_CI_MIROC","nuclear","2045",10.640118
"China","Policy_NoDAC_CI_MIROC","nuclear","2050",13.547226
"China","Policy_NoDAC_CI_MIROC","nuclear","2055",14.985955
"China","Policy_NoDAC_CI_MIROC","nuclear","2060",15.569661
"China","Policy_NoDAC_CI_MIROC","nuclear","2065",17.1821892
"China","Policy_NoDAC_CI_MIROC","nuclear","2070",17.8066392
"China","Policy_NoDAC_CI_MIROC","nuclear","2075",18.3963
"China","Policy_NoDAC_CI_MIROC","nuclear","2080",18.6484
"China","Policy_NoDAC_CI_MIROC","nuclear","2085",18.3863
"China","Policy_NoDAC_CI_MIROC","nuclear","2090",17.8953
"China","Policy_NoDAC_CI_MIROC","nuclear","2095",15.3311
"China","Policy_NoDAC_CI_MIROC","nuclear","2100",13.4484
"China","Policy_NoDAC_CI_MIROC","oil","1990",0.183376
"China","Policy_NoDAC_CI_MIROC","oil","2005",0.182675
"China","Policy_NoDAC_CI_MIROC","oil","2010",0.0541114
"China","Policy_NoDAC_CI_MIROC","oil","2015",0.035915
"China","Policy_NoDAC_CI_MIROC","oil","2020",0.02415989
"China","Policy_NoDAC_CI_MIROC","oil","2025",0.02263479
"China","Policy_NoDAC_CI_MIROC","oil","2030",0.02189826
"China","Policy_NoDAC_CI_MIROC","oil","2035",0.0548599
"China","Policy_NoDAC_CI_MIROC","oil","2040",0.04232488
"China","Policy_NoDAC_CI_MIROC","oil","2045",0.04775747
"China","Policy_NoDAC_CI_MIROC","oil","2050",0.047496967
"China","Policy_NoDAC_CI_MIROC","oil","2055",0.060283753
"China","Policy_NoDAC_CI_MIROC","oil","2060",0.0736276476
"China","Policy_NoDAC_CI_MIROC","oil","2065",0.0583258348
"China","Policy_NoDAC_CI_MIROC","oil","2070",0.01890972385
"China","Policy_NoDAC_CI_MIROC","oil","2075",0.0100043606
"China","Policy_NoDAC_CI_MIROC","oil","2080",0.00923149546
"China","Policy_NoDAC_CI_MIROC","oil","2085",0.00497699877
"China","Policy_NoDAC_CI_MIROC","oil","2090",0.0037589312573
"China","Policy_NoDAC_CI_MIROC","oil","2095",0.011145488699
"China","Policy_NoDAC_CI_MIROC","oil","2100",0.008421671503
"China","Policy_NoDAC_CI_MIROC","solar","1990",7.19999e-06
"China","Policy_NoDAC_CI_MIROC","solar","2005",0.000310299
"China","Policy_NoDAC_CI_MIROC","solar","2010",0.00253188998
"China","Policy_NoDAC_CI_MIROC","solar","2015",0.1613171997
"China","Policy_NoDAC_CI_MIROC","solar","2020",0.391181872
"China","Policy_NoDAC_CI_MIROC","solar","2025",0.935750916
"China","Policy_NoDAC_CI_MIROC","solar","2030",1.986259671
"China","Policy_NoDAC_CI_MIROC","solar","2035",6.757569605
"China","Policy_NoDAC_CI_MIROC","solar","2040",9.062282405
"China","Policy_NoDAC_CI_MIROC","solar","2045",10.927618705
"China","Policy_NoDAC_CI_MIROC","solar","2050",12.653520111
"China","Policy_NoDAC_CI_MIROC","solar","2055",13.304985538
"China","Policy_NoDAC_CI_MIROC","solar","2060",12.87928644
"China","Policy_NoDAC_CI_MIROC","solar","2065",10.5798384
"China","Policy_NoDAC_CI_MIROC","solar","2070",9.4365269
"China","Policy_NoDAC_CI_MIROC","solar","2075",8.7113074
"China","Policy_NoDAC_CI_MIROC","solar","2080",8.2679297
"China","Policy_NoDAC_CI_MIROC","solar","2085",7.56646067
"China","Policy_NoDAC_CI_MIROC","solar","2090",7.08911326
"China","Policy_NoDAC_CI_MIROC","solar","2095",6.91061496
"China","Policy_NoDAC_CI_MIROC","solar","2100",7.12169816
"China","Policy_NoDAC_CI_MIROC","wind","1990",7.19999e-06
"China","Policy_NoDAC_CI_MIROC","wind","2005",0.00730148
"China","Policy_NoDAC_CI_MIROC","wind","2010",0.160645
"China","Policy_NoDAC_CI_MIROC","wind","2015",0.668766
"China","Policy_NoDAC_CI_MIROC","wind","2020",1.147901793
"China","Policy_NoDAC_CI_MIROC","wind","2025",1.794805273
"China","Policy_NoDAC_CI_MIROC","wind","2030",2.655395803
"China","Policy_NoDAC_CI_MIROC","wind","2035",7.446249503
"China","Policy_NoDAC_CI_MIROC","wind","2040",10.471173403
"China","Policy_NoDAC_CI_MIROC","wind","2045",12.921217573
"China","Policy_NoDAC_CI_MIROC","wind","2050",15.39321048
"China","Policy_NoDAC_CI_MIROC","wind","2055",16.43079203
"China","Policy_NoDAC_CI_MIROC","wind","2060",16.2498689
"China","Policy_NoDAC_CI_MIROC","wind","2065",14.2919899
"China","Policy_NoDAC_CI_MIROC","wind","2070",12.5812073
"China","Policy_NoDAC_CI_MIROC","wind","2075",11.0238374
"China","Policy_NoDAC_CI_MIROC","wind","2080",10.2233932
"China","Policy_NoDAC_CI_MIROC","wind","2085",9.3134185
"China","Policy_NoDAC_CI_MIROC","wind","2090",8.45167739
"China","Policy_NoDAC_CI_MIROC","wind","2095",9.19334869
"China","Policy_NoDAC_CI_MIROC","wind","2100",9.91033009
"Global","Policy_NoDAC_CI_MIROC","biomass","1990",0.16814880007
"Global","Policy_NoDAC_CI_MIROC","biomass","2005",0.4629269548
"Global","Policy_NoDAC_CI_MIROC","biomass","2010",0.7935913646
"Global","Policy_NoDAC_CI_MIROC","biomass","2015",1.099098182453
"Global","Policy_NoDAC_CI_MIROC","biomass","2020",1.58054122476
"Global","Policy_NoDAC_CI_MIROC","biomass","2025",2.66282752245
"Global","Policy_NoDAC_CI_MIROC","biomass","2030",3.85329605443
"Global","Policy_NoDAC_CI_MIROC","biomass","2035",5.457137290313
"Global","Policy_NoDAC_CI_MIROC","biomass","2040",6.876251310418
"Global","Policy_NoDAC_CI_MIROC","biomass","2045",8.547328345135
"Global","Policy_NoDAC_CI_MIROC","biomass","2050",10.78919902075
"Global","Policy_NoDAC_CI_MIROC","biomass","2055",12.55524955454
"Global","Policy_NoDAC_CI_MIROC","biomass","2060",13.0046399909337
"Global","Policy_NoDAC_CI_MIROC","biomass","2065",15.524062603217
"Global","Policy_NoDAC_CI_MIROC","biomass","2070",16.8735866835628
"Global","Policy_NoDAC_CI_MIROC","biomass","2075",17.8830067771501
"Global","Policy_NoDAC_CI_MIROC","biomass","2080",18.7466963086439
"Global","Policy_NoDAC_CI_MIROC","biomass","2085",20.3707801695334
"Global","Policy_NoDAC_CI_MIROC","biomass","2090",21.7791275023443
"Global","Policy_NoDAC_CI_MIROC","biomass","2095",22.9517415566132
"Global","Policy_NoDAC_CI_MIROC","biomass","2100",24.2393059417165
"Global","Policy_NoDAC_CI_MIROC","coal","1990",15.71584649
"Global","Policy_NoDAC_CI_MIROC","coal","2005",25.96227051
"Global","Policy_NoDAC_CI_MIROC","coal","2010",30.795455382
"Global","Policy_NoDAC_CI_MIROC","coal","2015",33.983571242
"Global","Policy_NoDAC_CI_MIROC","coal","2020",35.37477459
"Global","Policy_NoDAC_CI_MIROC","coal","2025",37.50321724644
"Global","Policy_NoDAC_CI_MIROC","coal","2030",38.8966069554
"Global","Policy_NoDAC_CI_MIROC","coal","2035",35.2689187983
"Global","Policy_NoDAC_CI_MIROC","coal","2040",29.8686095411
"Global","Policy_NoDAC_CI_MIROC","coal","2045",24.815952132901
"Global","Policy_NoDAC_CI_MIROC","coal","2050",21.64102781577
"Global","Policy_NoDAC_CI_MIROC","coal","2055",21.534468336697
"Global","Policy_NoDAC_CI_MIROC","coal","2060",21.264195857965
"Global","Policy_NoDAC_CI_MIROC","coal","2065",21.8381955393735
"Global","Policy_NoDAC_CI_MIROC","coal","2070",22.3214599842901
"Global","Policy_NoDAC_CI_MIROC","coal","2075",22.1760156577425
"Global","Policy_NoDAC_CI_MIROC","coal","2080",21.9261141595965
"Global","Policy_NoDAC_CI_MIROC","coal","2085",21.3713776066914
"Global","Policy_NoDAC_CI_MIROC","coal","2090",20.9051808132113
"Global","Policy_NoDAC_CI_MIROC","coal","2095",20.0054166509396
"Global","Policy_NoDAC_CI_MIROC","coal","2100",19.2387561946044
"Global","Policy_NoDAC_CI_MIROC","gas","1990",5.6833092178
"Global","Policy_NoDAC_CI_MIROC","gas","2005",12.56303204
"Global","Policy_NoDAC_CI_MIROC","gas","2010",16.5475990486
"Global","Policy_NoDAC_CI_MIROC","gas","2015",19.262792996
"Global","Policy_NoDAC_CI_MIROC","gas","2020",20.7334244735
"Global","Policy_NoDAC_CI_MIROC","gas","2025",22.4982651295
"Global","Policy_NoDAC_CI_MIROC","gas","2030",25.0416267894
"Global","Policy_NoDAC_CI_MIROC","gas","2035",26.7018264186
"Global","Policy_NoDAC_CI_MIROC","gas","2040",28.1760433777
"Global","Policy_NoDAC_CI_MIROC","gas","2045",30.7182514748
"Global","Policy_NoDAC_CI_MIROC","gas","2050",33.80296203377
"Global","Policy_NoDAC_CI_MIROC","gas","2055",37.63553058285
"Global","Policy_NoDAC_CI_MIROC","gas","2060",42.134077861
"Global","Policy_NoDAC_CI_MIROC","gas","2065",46.928372097964
"Global","Policy_NoDAC_CI_MIROC","gas","2070",50.196505556053
"Global","Policy_NoDAC_CI_MIROC","gas","2075",52.974449008424
"Global","Policy_NoDAC_CI_MIROC","gas","2080",54.1612693952464
