"region","scenario","sector","year","Water_Withdrawal"
"Global","Reference_CI_GFDL","livestock","2055",154.433636436783
"Global","Reference_CI_GFDL","livestock","2060",160.19129842495
"Global","Reference_CI_GFDL","livestock","2065",165.401658030901
"Global","Reference_CI_GFDL","livestock","2070",170.60804445088
"Global","Reference_CI_GFDL","livestock","2075",175.124168179667
"Global","Reference_CI_GFDL","livestock","2080",179.179264996469
"Global","Reference_CI_GFDL","livestock","2085",182.464290701131
"Global","Reference_CI_GFDL","livestock","2090",184.848084516992
"Global","Reference_CI_GFDL","livestock","2095",186.782719941042
"Global","Reference_CI_GFDL","livestock","2100",187.998285110835
"Global","Reference_CI_GFDL","municipal","1990",317.3076
"Global","Reference_CI_GFDL","municipal","2005",449.763
"Global","Reference_CI_GFDL","municipal","2010",479.7242
"Global","Reference_CI_GFDL","municipal","2015",510.6371
"Global","Reference_CI_GFDL","municipal","2020",525.81542
"Global","Reference_CI_GFDL","municipal","2025",564.40573
"Global","Reference_CI_GFDL","municipal","2030",596.57192
"Global","Reference_CI_GFDL","municipal","2035",623.40471
"Global","Reference_CI_GFDL","municipal","2040",646.51928
"Global","Reference_CI_GFDL","municipal","2045",665.70052
"Global","Reference_CI_GFDL","municipal","2050",678.78799
"Global","Reference_CI_GFDL","municipal","2055",687.74022
"Global","Reference_CI_GFDL","municipal","2060",695.68433
"Global","Reference_CI_GFDL","municipal","2065",701.29735
"Global","Reference_CI_GFDL","municipal","2070",704.46951
"Global","Reference_CI_GFDL","municipal","2075",704.688
"Global","Reference_CI_GFDL","municipal","2080",702.90507
"Global","Reference_CI_GFDL","municipal","2085",698.97197
"Global","Reference_CI_GFDL","municipal","2090",693.57832
"Global","Reference_CI_GFDL","municipal","2095",687.35452
"Global","Reference_CI_GFDL","municipal","2100",676.61994
"Global","Reference_CI_GFDL","primaryEnergy","1990",20.4299238571154
"Global","Reference_CI_GFDL","primaryEnergy","2005",25.2258950963965
"Global","Reference_CI_GFDL","primaryEnergy","2010",26.063522041682
"Global","Reference_CI_GFDL","primaryEnergy","2015",27.4157682736696
"Global","Reference_CI_GFDL","primaryEnergy","2020",30.4415572346539
"Global","Reference_CI_GFDL","primaryEnergy","2025",31.9168470348958
"Global","Reference_CI_GFDL","primaryEnergy","2030",33.4765221839406
"Global","Reference_CI_GFDL","primaryEnergy","2035",35.4043384861217
"Global","Reference_CI_GFDL","primaryEnergy","2040",38.6217424485541
"Global","Reference_CI_GFDL","primaryEnergy","2045",44.9696986065924
"Global","Reference_CI_GFDL","primaryEnergy","2050",52.1705848782873
"Global","Reference_CI_GFDL","primaryEnergy","2055",58.473482052263
"Global","Reference_CI_GFDL","primaryEnergy","2060",63.7185541419995
"Global","Reference_CI_GFDL","primaryEnergy","2065",69.9042150687655
"Global","Reference_CI_GFDL","primaryEnergy","2070",77.2918266152084
"Global","Reference_CI_GFDL","primaryEnergy","2075",84.4860498301398
"Global","Reference_CI_GFDL","primaryEnergy","2080",93.0847288150705
"Global","Reference_CI_GFDL","primaryEnergy","2085",100.154847414952
"Global","Reference_CI_GFDL","primaryEnergy","2090",107.889002364709
"Global","Reference_CI_GFDL","primaryEnergy","2095",115.818513400644
"Global","Reference_CI_GFDL","primaryEnergy","2100",120.358174574509
"Taiwan","Reference_CI_GFDL","electricity","1990",0.62767204481
"Taiwan","Reference_CI_GFDL","electricity","2005",1.8496085805028
"Taiwan","Reference_CI_GFDL","electricity","2010",2.062446841305
"Taiwan","Reference_CI_GFDL","electricity","2015",1.996368422
"Taiwan","Reference_CI_GFDL","electricity","2020",2.92975347776947
"Taiwan","Reference_CI_GFDL","electricity","2025",3.32155384883417
"Taiwan","Reference_CI_GFDL","electricity","2030",3.55313836423103
"Taiwan","Reference_CI_GFDL","electricity","2035",3.69484452268853
"Taiwan","Reference_CI_GFDL","electricity","2040",3.71050171354413
"Taiwan","Reference_CI_GFDL","electricity","2045",3.64371382387713
"Taiwan","Reference_CI_GFDL","electricity","2050",3.50085015175766
"Taiwan","Reference_CI_GFDL","electricity","2055",3.28441248082186
"Taiwan","Reference_CI_GFDL","electricity","2060",3.0202998855968
"Taiwan","Reference_CI_GFDL","electricity","2065",2.7901582213981
"Taiwan","Reference_CI_GFDL","electricity","2070",2.5306442728504
"Taiwan","Reference_CI_GFDL","electricity","2075",2.2971929618867
"Taiwan","Reference_CI_GFDL","electricity","2080",1.9965366684687
"Taiwan","Reference_CI_GFDL","electricity","2085",1.8404604506625
"Taiwan","Reference_CI_GFDL","electricity","2090",1.7791318327343
"Taiwan","Reference_CI_GFDL","electricity","2095",1.7914081176841
"Taiwan","Reference_CI_GFDL","electricity","2100",1.854305421194
"Taiwan","Reference_CI_GFDL","industry","1990",3.83764
"Taiwan","Reference_CI_GFDL","industry","2005",9.27862
"Taiwan","Reference_CI_GFDL","industry","2010",10.5503
"Taiwan","Reference_CI_GFDL","industry","2015",11.3349
"Taiwan","Reference_CI_GFDL","industry","2020",11.3422
"Taiwan","Reference_CI_GFDL","industry","2025",11.5028
"Taiwan","Reference_CI_GFDL","industry","2030",11.5816
"Taiwan","Reference_CI_GFDL","industry","2035",11.5001
"Taiwan","Reference_CI_GFDL","industry","2040",11.4288
"Taiwan","Reference_CI_GFDL","industry","2045",11.3516
"Taiwan","Reference_CI_GFDL","industry","2050",11.2842
"Taiwan","Reference_CI_GFDL","industry","2055",11.2295
"Taiwan","Reference_CI_GFDL","industry","2060",11.1898
"Taiwan","Reference_CI_GFDL","industry","2065",11.1891
"Taiwan","Reference_CI_GFDL","industry","2070",11.193
"Taiwan","Reference_CI_GFDL","industry","2075",11.1992
"Taiwan","Reference_CI_GFDL","industry","2080",11.2144
"Taiwan","Reference_CI_GFDL","industry","2085",11.2243
"Taiwan","Reference_CI_GFDL","industry","2090",11.2391
"Taiwan","Reference_CI_GFDL","industry","2095",11.242
"Taiwan","Reference_CI_GFDL","industry","2100",11.2294
"Taiwan","Reference_CI_GFDL","livestock","1990",0.13623683260012
"Taiwan","Reference_CI_GFDL","livestock","2005",0.12267208847434
"Taiwan","Reference_CI_GFDL","livestock","2010",0.11626901742659
"Taiwan","Reference_CI_GFDL","livestock","2015",0.11954899489696
"Taiwan","Reference_CI_GFDL","livestock","2020",0.12355099999882
"Taiwan","Reference_CI_GFDL","livestock","2025",0.12972600817691
"Taiwan","Reference_CI_GFDL","livestock","2030",0.13225632576389
"Taiwan","Reference_CI_GFDL","livestock","2035",0.13073319845032
"Taiwan","Reference_CI_GFDL","livestock","2040",0.13184238237376
"Taiwan","Reference_CI_GFDL","livestock","2045",0.13282061200817
"Taiwan","Reference_CI_GFDL","livestock","2050",0.13348468338179
"Taiwan","Reference_CI_GFDL","livestock","2055",0.13411905996934
"Taiwan","Reference_CI_GFDL","livestock","2060",0.13498209540671
"Taiwan","Reference_CI_GFDL","livestock","2065",0.13650752822979
"Taiwan","Reference_CI_GFDL","livestock","2070",0.13807656582115
"Taiwan","Reference_CI_GFDL","livestock","2075",0.13924444837633
"Taiwan","Reference_CI_GFDL","livestock","2080",0.14009269122862
"Taiwan","Reference_CI_GFDL","livestock","2085",0.14089047873125
"Taiwan","Reference_CI_GFDL","livestock","2090",0.14149208958806
"Taiwan","Reference_CI_GFDL","livestock","2095",0.14184743302632
"Taiwan","Reference_CI_GFDL","livestock","2100",0.14212544401376
"Taiwan","Reference_CI_GFDL","municipal","1990",2.49
"Taiwan","Reference_CI_GFDL","municipal","2005",3.56
"Taiwan","Reference_CI_GFDL","municipal","2010",3.28
"Taiwan","Reference_CI_GFDL","municipal","2015",3.3323
"Taiwan","Reference_CI_GFDL","municipal","2020",3.42359
"Taiwan","Reference_CI_GFDL","municipal","2025",3.52131
"Taiwan","Reference_CI_GFDL","municipal","2030",3.54427
"Taiwan","Reference_CI_GFDL","municipal","2035",3.55298
"Taiwan","Reference_CI_GFDL","municipal","2040",3.54719
"Taiwan","Reference_CI_GFDL","municipal","2045",3.51924
"Taiwan","Reference_CI_GFDL","municipal","2050",3.46858
"Taiwan","Reference_CI_GFDL","municipal","2055",3.40178
"Taiwan","Reference_CI_GFDL","municipal","2060",3.33505
"Taiwan","Reference_CI_GFDL","municipal","2065",3.3084
"Taiwan","Reference_CI_GFDL","municipal","2070",3.27915
"Taiwan","Reference_CI_GFDL","municipal","2075",3.24315
"Taiwan","Reference_CI_GFDL","municipal","2080",3.19979
"Taiwan","Reference_CI_GFDL","municipal","2085",3.14666
"Taiwan","Reference_CI_GFDL","municipal","2090",3.0865
"Taiwan","Reference_CI_GFDL","municipal","2095",3.02068
"Taiwan","Reference_CI_GFDL","municipal","2100",2.95108
"Taiwan","Reference_CI_GFDL","primaryEnergy","1990",0.180870001389
"Taiwan","Reference_CI_GFDL","primaryEnergy","2005",0.325293243195
"Taiwan","Reference_CI_GFDL","primaryEnergy","2010",0.337018319749
"Taiwan","Reference_CI_GFDL","primaryEnergy","2015",0.323636449392
"Taiwan","Reference_CI_GFDL","primaryEnergy","2020",0.315382624098
"Taiwan","Reference_CI_GFDL","primaryEnergy","2025",0.316464771084
"Taiwan","Reference_CI_GFDL","primaryEnergy","2030",0.311820726736
"Taiwan","Reference_CI_GFDL","primaryEnergy","2035",0.30174004661
"Taiwan","Reference_CI_GFDL","primaryEnergy","2040",0.28721008102
"Taiwan","Reference_CI_GFDL","primaryEnergy","2045",0.26742145492
"Taiwan","Reference_CI_GFDL","primaryEnergy","2050",0.2464721425
"Taiwan","Reference_CI_GFDL","primaryEnergy","2055",0.23012955965
"Taiwan","Reference_CI_GFDL","primaryEnergy","2060",0.21832182249
"Taiwan","Reference_CI_GFDL","primaryEnergy","2065",0.21066481836
"Taiwan","Reference_CI_GFDL","primaryEnergy","2070",0.20216345348
"Taiwan","Reference_CI_GFDL","primaryEnergy","2075",0.18995808877
"Taiwan","Reference_CI_GFDL","primaryEnergy","2080",0.17615906049
"Taiwan","Reference_CI_GFDL","primaryEnergy","2085",0.16295744736
"Taiwan","Reference_CI_GFDL","primaryEnergy","2090",0.15215041711
"Taiwan","Reference_CI_GFDL","primaryEnergy","2095",0.14327316688
"Taiwan","Reference_CI_GFDL","primaryEnergy","2100",0.13430924558
"China","Reference_CI_HadGEM","agriculture","1990",199.57368008864
"China","Reference_CI_HadGEM","agriculture","2005",226.628704882986
"China","Reference_CI_HadGEM","agriculture","2010",262.174297943561
"China","Reference_CI_HadGEM","agriculture","2015",285.003760224123
"China","Reference_CI_HadGEM","agriculture","2020",290.35588493088
"China","Reference_CI_HadGEM","agriculture","2025",297.491073612521
"China","Reference_CI_HadGEM","agriculture","2030",302.225590267551
"China","Reference_CI_HadGEM","agriculture","2035",302.929440855761
"China","Reference_CI_HadGEM","agriculture","2040",302.686630189271
"China","Reference_CI_HadGEM","agriculture","2045",301.831787069471
"China","Reference_CI_HadGEM","agriculture","2050",295.426836703686
"China","Reference_CI_HadGEM","agriculture","2055",291.883076734972
"China","Reference_CI_HadGEM","agriculture","2060",286.232945694646
"China","Reference_CI_HadGEM","agriculture","2065",283.989956474278
"China","Reference_CI_HadGEM","agriculture","2070",278.413745196264
"China","Reference_CI_HadGEM","agriculture","2075",272.11261455303
"China","Reference_CI_HadGEM","agriculture","2080",267.545763874921
"China","Reference_CI_HadGEM","agriculture","2085",260.914804299971
"China","Reference_CI_HadGEM","agriculture","2090",256.17121315527
"China","Reference_CI_HadGEM","agriculture","2095",249.418475422773
"China","Reference_CI_HadGEM","agriculture","2100",241.507791249635
"China","Reference_CI_HadGEM","electricity","1990",16.9695969881387
"China","Reference_CI_HadGEM","electricity","2005",71.3675957536
"China","Reference_CI_HadGEM","electricity","2010",78.107700993088
"China","Reference_CI_HadGEM","electricity","2015",103.07266187777
"China","Reference_CI_HadGEM","electricity","2020",115.259724004864
"China","Reference_CI_HadGEM","electricity","2025",123.993263682691
"China","Reference_CI_HadGEM","electricity","2030",128.912999905316
"China","Reference_CI_HadGEM","electricity","2035",129.474447346981
"China","Reference_CI_HadGEM","electricity","2040",124.948898172811
"China","Reference_CI_HadGEM","electricity","2045",117.611668893841
"China","Reference_CI_HadGEM","electricity","2050",107.174552766618
"China","Reference_CI_HadGEM","electricity","2055",96.879461060373
"China","Reference_CI_HadGEM","electricity","2060",89.368265130912
"China","Reference_CI_HadGEM","electricity","2065",85.0605634584481
"China","Reference_CI_HadGEM","electricity","2070",81.803698988369
"China","Reference_CI_HadGEM","electricity","2075",81.968370086713
"China","Reference_CI_HadGEM","electricity","2080",79.2051288145729
"China","Reference_CI_HadGEM","electricity","2085",79.5543400126774
"China","Reference_CI_HadGEM","electricity","2090",81.0306302615124
"China","Reference_CI_HadGEM","electricity","2095",83.1977865428322
"China","Reference_CI_HadGEM","electricity","2100",87.2476010519991
"China","Reference_CI_HadGEM","industry","1990",33.3152
"China","Reference_CI_HadGEM","industry","2005",99.3557
"China","Reference_CI_HadGEM","industry","2010",122.826
"China","Reference_CI_HadGEM","industry","2015",113.753
"China","Reference_CI_HadGEM","industry","2020",124.329
"China","Reference_CI_HadGEM","industry","2025",135.064
"China","Reference_CI_HadGEM","industry","2030",141.871
"China","Reference_CI_HadGEM","industry","2035",143.019
