region,scenario,sector,subsector,technology,year,cost
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (steam/CT),2065,24.5353
Taiwan,Policy_NoDAC_CI_IPSL,electricity,geothermal,geothermal,2065,22.5288
Taiwan,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_III,2065,9.16992
Taiwan,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_II_LWR,2065,10.3279
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2065,15.9411
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC),2065,26.0966
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2065,38.8416
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,CSP,2065,6.55354
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,CSP_storage,2065,6.31287
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,PV,2065,8.64377
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,PV_storage,2065,14.6564
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind,2065,8.49502
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind_offshore,2065,7.87118
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind_storage,2065,13.5622
China,Policy_NoDAC_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2070,11.7256
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2070,11.2377
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC),2070,35.385
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv CCS),2070,10.0882
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv),2070,39.1146
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC CCS),2070,12.545
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC),2070,35.297
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul CCS),2070,13.0271
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul),2070,36.7629
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC CCS),2070,7.95457
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC),2070,16.6115
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (steam/CT),2070,24.2471
China,Policy_NoDAC_CI_IPSL,electricity,geothermal,geothermal,2070,17.6188
China,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_III,2070,9.20228
China,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_II_LWR,2070,10.4426
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2070,15.8368
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC),2070,27.7864
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2070,41.157
China,Policy_NoDAC_CI_IPSL,electricity,solar,CSP,2070,11.9451
China,Policy_NoDAC_CI_IPSL,electricity,solar,CSP_storage,2070,8.07844
China,Policy_NoDAC_CI_IPSL,electricity,solar,PV,2070,6.19483
China,Policy_NoDAC_CI_IPSL,electricity,solar,PV_storage,2070,11.9121
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind,2070,5.87849
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind_offshore,2070,7.97232
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind_storage,2070,10.2891
Taiwan,Policy_NoDAC_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2070,14.6595
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2070,15.975
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC),2070,35.4135
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv CCS),2070,16.3812
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv),2070,39.7615
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC CCS),2070,16.8691
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC),2070,35.1047
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul CCS),2070,18.0074
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul),2070,36.5618
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC CCS),2070,9.3331
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC),2070,16.2734
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (steam/CT),2070,23.736
Taiwan,Policy_NoDAC_CI_IPSL,electricity,geothermal,geothermal,2070,22.795
Taiwan,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_III,2070,9.1618
Taiwan,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_II_LWR,2070,10.4021
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2070,17.2412
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC),2070,26.8108
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2070,39.7388
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,CSP,2070,6.4939
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,CSP_storage,2070,6.23698
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,PV,2070,8.25199
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,PV_storage,2070,14.2904
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind,2070,7.9826
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind_offshore,2070,7.55219
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind_storage,2070,12.9273
China,Policy_NoDAC_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2075,11.4829
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2075,13.3184
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC),2075,36.2925
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv CCS),2075,12.9024
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv),2075,40.3042
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC CCS),2075,12.3332
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC),2075,34.0758
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul CCS),2075,12.8242
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul),2075,35.443
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC CCS),2075,7.69067
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC),2075,15.9582
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (steam/CT),2075,23.2859
China,Policy_NoDAC_CI_IPSL,electricity,geothermal,geothermal,2075,17.2951
China,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_III,2075,9.20503
China,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_II_LWR,2075,10.5232
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2075,17.1744
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC),2075,28.541
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2075,42.1854
China,Policy_NoDAC_CI_IPSL,electricity,solar,CSP,2075,11.7982
China,Policy_NoDAC_CI_IPSL,electricity,solar,CSP_storage,2075,8.01381
China,Policy_NoDAC_CI_IPSL,electricity,solar,PV,2075,6.06974
China,Policy_NoDAC_CI_IPSL,electricity,solar,PV_storage,2075,11.6968
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind,2075,5.67802
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind_offshore,2075,7.56929
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind_storage,2075,10.0212
Taiwan,Policy_NoDAC_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2075,14.4969
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2075,18.1806
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC),2075,36.5742
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv CCS),2075,19.4285
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv),2075,41.2792
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC CCS),2075,16.3335
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC),2075,33.6408
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul CCS),2075,17.4239
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul),2075,34.9811
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC CCS),2075,9.08605
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC),2075,15.6558
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (steam/CT),2075,22.8244
Taiwan,Policy_NoDAC_CI_IPSL,electricity,geothermal,geothermal,2075,24.8137
Taiwan,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_III,2075,9.16206
Taiwan,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_II_LWR,2075,10.4802
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2075,17.9581
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC),2075,26.9928
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2075,39.9211
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,CSP,2075,6.46105
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,CSP_storage,2075,6.18639
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,PV,2075,8.21099
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,PV_storage,2075,14.0321
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind,2075,7.86809
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind_offshore,2075,7.25159
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind_storage,2075,12.7186
China,Policy_NoDAC_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2080,11.4375
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2080,14.2133
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC),2080,37.3478
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv CCS),2080,14.1381
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv),2080,41.5903
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC CCS),2080,12.5138
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC),2080,34.4115
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul CCS),2080,13.0456
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul),2080,35.8483
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC CCS),2080,7.61897
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC),2080,15.9949
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (steam/CT),2080,23.2731
China,Policy_NoDAC_CI_IPSL,electricity,geothermal,geothermal,2080,17.5412
China,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_III,2080,9.17843
China,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_II_LWR,2080,10.5744
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2080,17.2488
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC),2080,28.7925
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2080,42.5067
China,Policy_NoDAC_CI_IPSL,electricity,solar,CSP,2080,11.8001
China,Policy_NoDAC_CI_IPSL,electricity,solar,CSP_storage,2080,7.9734
China,Policy_NoDAC_CI_IPSL,electricity,solar,PV,2080,6.10604
China,Policy_NoDAC_CI_IPSL,electricity,solar,PV_storage,2080,11.5356
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind,2080,5.56991
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind_offshore,2080,7.4266
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind_storage,2080,9.84093
Taiwan,Policy_NoDAC_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2080,14.4923
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2080,19.2159
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC),2080,37.8972
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv CCS),2080,20.8289
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv),2080,42.9125
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC CCS),2080,16.1858
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC),2080,33.7786
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul CCS),2080,17.2724
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul),2080,35.1732
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC CCS),2080,9.01791
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC),2080,15.7444
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (steam/CT),2080,22.8876
Taiwan,Policy_NoDAC_CI_IPSL,electricity,geothermal,geothermal,2080,26.232
Taiwan,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_III,2080,9.13399
Taiwan,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_II_LWR,2080,10.5299
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2080,18.2189
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC),2080,27.4922
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2080,40.6162
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,CSP,2080,6.44474
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,CSP_storage,2080,6.15477
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,PV,2080,8.29569
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,PV_storage,2080,13.8388
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind,2080,8.00535
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind_offshore,2080,7.20355
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind_storage,2080,12.7375
China,Policy_NoDAC_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2085,11.3524
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2085,12.9908
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC),2085,38.1917
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv CCS),2085,12.6731
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv),2085,42.6995
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC CCS),2085,12.37
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC),2085,36.2619
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul CCS),2085,12.8879
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul),2085,37.8223
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC CCS),2085,7.49573
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC),2085,16.7507
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (steam/CT),2085,24.3213
China,Policy_NoDAC_CI_IPSL,electricity,geothermal,geothermal,2085,15.6915
China,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_III,2085,9.15966
China,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_II_LWR,2085,10.6242
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2085,17.0441
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC),2085,29.7962
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2085,43.8454
China,Policy_NoDAC_CI_IPSL,electricity,solar,CSP,2085,11.7603
China,Policy_NoDAC_CI_IPSL,electricity,solar,CSP_storage,2085,7.94092
China,Policy_NoDAC_CI_IPSL,electricity,solar,PV,2085,6.07575
China,Policy_NoDAC_CI_IPSL,electricity,solar,PV_storage,2085,11.4287
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind,2085,5.46333
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind_offshore,2085,7.27148
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind_storage,2085,9.6827
Taiwan,Policy_NoDAC_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2085,14.5143
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2085,18.1706
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC),2085,38.9627
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv CCS),2085,19.565
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv),2085,44.3116
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC CCS),2085,15.939
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC),2085,35.5742
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul CCS),2085,16.9829
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul),2085,37.0885
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC CCS),2085,8.90403
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC),2085,16.5392
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (steam/CT),2085,23.9927
Taiwan,Policy_NoDAC_CI_IPSL,electricity,geothermal,geothermal,2085,24.3843
Taiwan,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_III,2085,9.11428
Taiwan,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_II_LWR,2085,10.5789
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2085,17.835
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC),2085,28.365
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2085,41.7688
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,CSP,2085,6.43694
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,CSP_storage,2085,6.12948
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,PV,2085,8.3174
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,PV_storage,2085,13.7104
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind,2085,8.23852
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind_offshore,2085,7.32466
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind_storage,2085,12.81
China,Policy_NoDAC_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2090,11.3097
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2090,11.3513
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC),2090,38.7975
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv CCS),2090,10.6646
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv),2090,43.4345
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC CCS),2090,12.1938
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC),2090,38.2366
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul CCS),2090,12.6912
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul),2090,39.8534
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC CCS),2090,7.36761
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC),2090,17.5492
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (steam/CT),2090,25.4263
China,Policy_NoDAC_CI_IPSL,electricity,geothermal,geothermal,2090,14.9803
China,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_III,2090,9.14055
China,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_II_LWR,2090,10.6738
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2090,16.3526
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC),2090,30.4154
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2090,44.64
China,Policy_NoDAC_CI_IPSL,electricity,solar,CSP,2090,11.757
China,Policy_NoDAC_CI_IPSL,electricity,solar,CSP_storage,2090,7.91652
China,Policy_NoDAC_CI_IPSL,electricity,solar,PV,2090,6.08606
China,Policy_NoDAC_CI_IPSL,electricity,solar,PV_storage,2090,11.3402
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind,2090,5.3946
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind_offshore,2090,7.04994
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind_storage,2090,9.56969
Taiwan,Policy_NoDAC_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2090,14.5744
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2090,16.7004
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC),2090,39.7653
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv CCS),2090,17.7169
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv),2090,45.2979
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC CCS),2090,15.6731
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC),2090,37.4996
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul CCS),2090,16.6786
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul),2090,39.0684
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC CCS),2090,8.76527
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC),2090,17.3554
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (steam/CT),2090,25.1237
Taiwan,Policy_NoDAC_CI_IPSL,electricity,geothermal,geothermal,2090,21.0952
Taiwan,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_III,2090,9.09446
Taiwan,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_II_LWR,2090,10.6277
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2090,17.304
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC),2090,29.1772
Taiwan,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2090,42.8549
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,CSP,2090,6.43229
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,CSP_storage,2090,6.11052
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,PV,2090,8.40534
Taiwan,Policy_NoDAC_CI_IPSL,electricity,solar,PV_storage,2090,13.6043
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind,2090,8.38737
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind_offshore,2090,7.31327
Taiwan,Policy_NoDAC_CI_IPSL,electricity,wind,wind_storage,2090,12.8719
China,Policy_NoDAC_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2095,11.4228
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2095,11.0774
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC),2095,39.7547
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv CCS),2095,10.392
China,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv),2095,44.5823
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC CCS),2095,12.253
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC),2095,39.5043
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul CCS),2095,12.7471
China,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul),2095,41.1971
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC CCS),2095,7.3783
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC),2095,18.0881
China,Policy_NoDAC_CI_IPSL,electricity,gas,gas (steam/CT),2095,26.1438
China,Policy_NoDAC_CI_IPSL,electricity,geothermal,geothermal,2095,19.0891
China,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_III,2095,9.124
China,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_II_LWR,2095,10.7213
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC CCS),2095,16.1948
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (CC),2095,30.9624
China,Policy_NoDAC_CI_IPSL,electricity,refined liquids,refined liquids (steam/CT),2095,45.3829
China,Policy_NoDAC_CI_IPSL,electricity,solar,CSP,2095,11.8465
China,Policy_NoDAC_CI_IPSL,electricity,solar,CSP_storage,2095,7.90059
China,Policy_NoDAC_CI_IPSL,electricity,solar,PV,2095,6.20097
China,Policy_NoDAC_CI_IPSL,electricity,solar,PV_storage,2095,11.2873
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind,2095,5.4861
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind_offshore,2095,7.33037
China,Policy_NoDAC_CI_IPSL,electricity,wind,wind_storage,2095,9.5378
Taiwan,Policy_NoDAC_CI_IPSL,elect_td_bld,rooftop_pv,rooftop_pv,2095,14.7675
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC CCS),2095,16.5881
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (IGCC),2095,40.9657
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv CCS),2095,17.6319
Taiwan,Policy_NoDAC_CI_IPSL,electricity,biomass,biomass (conv),2095,46.758
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC CCS),2095,15.6287
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (IGCC),2095,38.7478
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul CCS),2095,16.6071
Taiwan,Policy_NoDAC_CI_IPSL,electricity,coal,coal (conv pul),2095,40.3909
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC CCS),2095,8.72351
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (CC),2095,17.8836
Taiwan,Policy_NoDAC_CI_IPSL,electricity,gas,gas (steam/CT),2095,25.8247
Taiwan,Policy_NoDAC_CI_IPSL,electricity,geothermal,geothermal,2095,23.2704
Taiwan,Policy_NoDAC_CI_IPSL,electricity,nuclear,Gen_III,2095,9.07667
